0.000000,0.019380,0.000000,0.000000,0.000000,0.000000,0.116764,0.001602,0.000000,0.000000,0.000000,0.000490,0.000000,0.000000,0.000000,0.000000,0.003203,0.034703,0.008592,0.000000,0.000000,0.039529,0.010385,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012698,0.004513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016217,0.022432,0.000000,0.000000,0.030835,0.003806,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063429,0.000000,0.000000,0.005041,0.038607,0.000000,0.000000
0.000000,0.023699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.001495,0.008181,0.000000,0.000000,0.000000,0.012717,0.006103,0.000000,0.000000,0.000000,0.041127,0.060624,0.000000,0.000000,0.000000,0.000000,0.010011,0.000000,0.000000,0.000000,0.031321,0.000000,0.000000,0.000000
0.000000,0.000339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068683,0.044962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000230,0.014276,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003545,0.000000,0.000000,0.000000
0.000000,0.000514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023240,0.000770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041840,0.000000,0.000000
0.000000,0.025715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043561,0.002790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008428,0.028344,0.000000
0.000000,0.046796,0.031318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058954,0.079398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055652,0.000000,0.000000
0.000000,0.058486,0.024340,0.000000,0.000000,0.000000,0.000614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
