0.000000,0.087477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000046,0.000000,0.000000,0.000000
0.000000,0.013874,0.000000,0.199601,0.669802,0.000000,0.000000,0.000000,0.153307,0.499844,0.000000,0.118310,0.000000,0.153274,0.499963,0.006870,0.000724,0.000000,0.013625,0.256269,0.000000,0.015873,0.000000,0.013628,0.257474
0.000000,0.169330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.178574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054396,0.015321,0.000000,0.000000
0.000000,0.032519,0.000000,0.000000,0.012272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073445,0.000000,0.138506,0.588660,0.000000,0.006253,0.008025,0.000000,0.000000,0.000000,0.008203,0.000000,0.015103,0.261602
0.000000,0.000000,0.000000,0.034218,0.681645,0.000000,0.074452,0.000000,0.026243,0.509561,0.000000,0.000000,0.000000,0.004010,0.029635,0.000000,0.000658,0.008335,0.000000,0.212002,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.033587,0.041454,0.168529,0.613578,0.000000,0.080073,0.000000,0.129342,0.457614,0.000000,0.000000,0.166373,0.129302,0.450003,0.000000,0.000000,0.000000,0.011214,0.248044,0.000000,0.000000,0.092767,0.006073,0.075150
0.000000,0.044882,0.051748,0.406353,0.193903,0.000000,0.097062,0.000000,0.022712,0.000065,0.000000,0.000000,0.207352,0.309070,0.144886,0.000000,0.003359,0.000000,0.000000,0.000000,0.000000,0.000000,0.067046,0.061801,0.137763
0.000000,0.085438,0.000000,0.000000,0.000000,0.000000,0.038325,0.000000,0.000000,0.000000,0.000000,0.000000,0.250779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060523,0.028590,0.000000
0.000000,0.089652,0.006018,0.000000,0.000000,0.000000,0.150941,0.008851,0.000000,0.000000,0.000000,0.043242,0.000000,0.287006,0.000000,0.000000,0.007442,0.015294,0.000000,0.000000,0.002371,0.000877,0.002405,0.167196,0.000000
0.000000,0.013004,0.080710,0.047798,0.000000,0.000000,0.016343,0.151407,0.089656,0.000000,0.000000,0.035000,0.238190,0.000000,0.000000,0.000000,0.000000,0.004579,0.082705,0.000000,0.000000,0.000000,0.051253,0.049210,0.000000
0.000000,0.031241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126282,0.162656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002159,0.000668,0.009984,0.159649,0.000000
